,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,Gross.Salary0
2156,0,0,0,0,0,0,1,0.215114239,0,0.833333333,0.833126243,0,0,0,0,0,0,0,0,3060
2157,0,0,0,1,0,0,0,0.280316229,0,0.833333333,0.833126243,0,0,0,0,0,0,0,0,3260
2158,0,0,0,0,0,0,0,0.213380512,0,0.833333333,0.833126243,0,0,0,0,0,0,0,0,3110
2159,0,0,0,0,0,0,0,0.247212281,0,0.833333333,0.833126243,0,0,0,0,0,0,0,0,3160
2160,1,0,0,0,0,0,0,0.259174009,0,0.833333333,0.833126243,0,0,0,0,0,0,0,1,3628
2161,1,0,0,1,0,0,0,0.251128147,0,0.833333333,0.833126243,0,0,0,0,0,0,0,0,3628
2162,0,0,0,0,0,0,1,0.150926297,0,0.833333333,0.833126243,0,0,0,0,0,0,0,0,2960
2163,1,0,0,1,0,0,0,0.229737272,0,0.833333333,0.833126243,0,0,0,0,0,0,0,0,3628
2164,0,0,0,0,0,0,0,0.247212281,0,0.833333333,0.833126243,0,0,0,0,0,0,0,0,3160
2165,0,0,0,0,0,0,0,0.247212281,0,0.833333333,0.833126243,0,0,0,0,0,0,0,0,3110
2166,1,0,0,1,0,0,0,0.312737402,0,0.833333333,0.833126243,0,0,0,0,0,0,0,0,3628
2167,0,0,0,1,0,0,0,0.205646165,0,0.833333333,0.833126243,0,0,0,0,0,0,0,0,3110
2168,0,0,1,0,0,0,0,0.280316229,0,0.833333333,0.833126243,0,0,0,1,0,0,0,0,3444
2169,0,0,0,0,0,0,0,0.19355418,0,0.833333333,0.833126243,0,0,0,0,0,0,0,0,3260
2170,0,0,0,1,0,0,0,0.280316229,0,0.833333333,0.833126243,0,0,0,0,0,0,0,0,3444
2171,0,0,0,0,0,0,0,0.247212281,0,0.833333333,0.833126243,0,0,0,0,0,0,0,0,3050
2172,1,0,0,0,0,0,0,0.312737402,0,0.833333333,0.833126243,0,0,0,0,0,0,0,0,3528
2173,1,0,0,0,0,1,0,0.299497933,0,0.833333333,0.833126243,0,0,0,0,0,0,0,0,3328
2174,0,0,0,1,0,0,0,0.176890299,0,0.833333333,0.833126243,0,0,0,0,0,0,0,0,3260
2175,1,0,1,0,0,0,0,0.344516381,0,0.833333333,0.833126243,0,0,0,0,0,0,0,0,3812
2176,0,0,0,0,0,0,0,0.261651951,0,0.833333333,0.833126243,0,0,0,0,0,0,0,0,3200
2177,0,0,0,0,0,0,0,0.123091835,0,0.833333333,0.833126243,0,0,0,0,0,0,0,0,2645
2178,0,0,0,0,0,0,0,0.247212281,0,0.833333333,0.833126243,0,0,0,0,0,0,0,0,3362
2179,0,0,0,0,0,0,1,0.425425093,0,0.833333333,0.833126243,0,0,0,0,0,0,0,0,2690
2180,0,0,0,0,0,0,0,0.247212281,0,0.833333333,0.833126243,0,0,0,0,0,0,0,0,3110
2181,0,0,0,0,0,0,0,0.213380512,0,0.833333333,0.833126243,0,0,0,0,0,0,0,0,2960
2182,0,0,0,0,0,0,0,0.280316229,0,0.833333333,0.833126243,0,0,0,0,0,0,0,0,3160
2183,0,0,0,0,0,1,0,0.280316229,0,0.833333333,0.833126243,0,0,0,0,0,0,0,0,2960
2184,0,0,0,1,0,0,0,0.247212281,0,0.833333333,0.833126243,0,0,0,0,0,0,0,0,3260
2185,0,0,0,0,0,0,0,0.247212281,0,0.833333333,0.833126243,0,0,0,0,0,0,0,0,3144
2186,0,0,0,0,0,0,1,0.183424009,0,0.833333333,0.833126243,0,0,0,0,0,0,0,0,2960
2187,0,0,0,1,0,0,0,0.178348699,0,0.833333333,0.833126243,0,0,0,0,0,0,0,0,3260
2188,0,0,0,0,0,0,0,0.247212281,0,0.833333333,0.833126243,0,0,0,0,0,0,0,0,3050
2189,1,0,1,0,0,0,0,0.375689879,0,0.833333333,0.833126243,0,0,0,0,0,0,0,0,3808
2190,0,0,0,0,0,1,0,0.344516381,0,0.833333333,0.833126243,0,0,0,0,0,0,0,0,2960
2191,0,0,0,0,0,0,0,0.247212281,0,0.833333333,0.833126243,0,0,0,0,0,0,0,0,3150
2192,0,0,0,1,0,0,0,0.280316229,0,0.833333333,0.833126243,0,0,0,0,0,0,0,0,3444
2193,0,0,0,1,0,0,0,0.247212281,0,0.833333333,0.833126243,0,0,0,0,0,0,0,0,3260
2194,0,0,0,0,0,0,0,0.280316229,0,0.833333333,0.833126243,0,0,0,0,0,0,0,1,3444
2195,0,0,1,0,0,0,0,0.213380512,0,0.833333333,0.833126243,0,0,0,0,0,0,0,0,3260
2196,1,0,1,0,0,0,0,0.344516381,0,0.833333333,0.833126243,0,0,0,0,0,0,0,0,3628
2197,1,0,0,1,0,0,0,0.317125867,0,0.833333333,0.833126243,0,0,0,0,0,0,0,0,3628
2198,1,0,0,1,0,0,0,0.312737402,0,0.833333333,0.833126243,0,0,0,0,0,0,0,0,3628
2199,1,0,0,1,0,0,0,0.344516381,0,0.833333333,0.833126243,0,0,0,0,0,0,0,0,3628
2200,0,0,0,0,0,0,0,0.344516381,0,0.833333333,0.833126243,0,0,0,0,0,0,0,0,3160
2201,0,0,0,0,0,0,0,0.406291241,1,0.833333333,0.833126243,0,0,0,0,0,0,0,0,3444
2202,0,0,0,0,0,0,0,0.247212281,0,0.833333333,0.833126243,0,0,0,0,0,0,0,0,3144
2203,0,0,0,0,0,0,0,0.375689879,0,0.833333333,0.833126243,0,0,0,0,0,0,0,0,2960
2204,0,1,0,0,0,0,0,0.344516381,0,0.833333333,0.833126243,0,0,0,1,0,0,0,0,3600
2205,1,0,0,1,0,0,0,0.344516381,0,0.833333333,0.833126243,0,0,0,1,0,0,0,0,3628
2206,0,0,0,0,0,0,0,0.247212281,0,0.833333333,0.833126243,0,0,0,1,0,0,0,0,3160
2207,0,1,0,0,0,0,0,0.280316229,0,0.833333333,0.833126243,0,0,0,0,0,0,0,0,3444
2208,0,0,0,1,0,0,0,0.280316229,0,0.833333333,0.833126243,0,0,0,0,0,0,1,0,3260
2209,0,0,1,0,0,0,0,0.280316229,0,0.833333333,0.833126243,0,0,0,1,0,0,0,0,3444
2210,1,0,0,1,0,0,0,0.24115943,0,0.833333333,0.833126243,0,0,0,0,0,0,0,0,3628
2211,0,0,0,0,0,0,0,0.227068635,0,0.833333333,0.833126243,0,0,0,0,0,0,0,0,3110
2212,1,0,1,0,0,0,0,0.344516381,0,0.833333333,0.833126243,0,0,0,0,0,0,0,0,3628
2213,0,0,0,0,0,0,0,0.247212281,0,0.833333333,0.833126243,0,0,0,0,0,0,0,0,0
2214,0,0,0,1,0,0,0,0.280316229,0,0.833333333,0.833126243,0,0,0,0,0,0,0,0,3260
2215,0,0,0,1,0,0,0,0.213380512,0,0.833333333,0.833126243,0,0,0,0,0,0,1,0,3260
2216,0,0,0,0,0,0,0,0.247212281,0,0.833333333,0.833126243,0,0,0,0,0,0,0,0,3050
2217,0,0,0,0,0,0,0,0.223635944,0,0.833333333,0.833126243,0,0,0,0,0,0,0,0,3050
2218,0,0,0,0,0,0,0,0.406291241,0,0.833333333,0.833126243,0,0,0,0,0,0,0,0,3095
2219,1,0,0,1,0,0,0,0.344516381,0,0.833333333,0.833126243,0,0,0,0,0,0,0,0,3682
2220,0,1,0,0,0,0,0,0.344516381,0,0.833333333,0.833126243,0,0,0,0,0,0,0,0,3628
2221,0,0,0,1,0,0,0,0.247212281,0,0.833333333,0.833126243,0,0,0,0,0,0,0,0,3260
2222,0,0,0,1,0,0,0,0.193670687,0,0.833333333,0.833126243,0,0,0,1,0,0,0,0,0
2223,0,0,0,1,0,0,0,0.170371088,0,0.833333333,0.833126243,0,0,0,1,0,0,0,0,0
2224,0,0,0,1,0,0,0,0.344516381,0,0.833333333,0.833126243,0,0,0,0,0,0,0,0,3536
2225,0,0,0,1,0,0,0,0.280316229,0,1,1,0,0,0,0,0,0,0,0,3405
2226,1,0,1,0,0,0,0,0.375689879,0,1,1,0,0,0,1,0,0,0,0,3822
2227,1,1,0,0,0,0,0,0.312737402,0,1,1,0,0,0,0,0,0,0,0,4236
2228,0,0,0,0,0,0,0,0.280316229,0,1,1,0,0,0,0,0,0,0,0,3213
2229,0,0,0,0,0,0,1,0.145487148,0,1,1,0,0,0,0,0,0,0,0,2960
2230,1,0,0,0,1,0,0,0.344516381,0,1,1,0,0,0,0,0,0,0,0,3628
2231,1,0,0,0,0,0,0,0.381620742,0,1,1,0,0,0,0,1,0,0,0,3328
2232,1,1,0,0,0,0,0,0.312737402,0,1,1,0,0,0,0,0,0,0,0,4136
2233,0,0,0,0,0,1,0,0.344516381,0,1,1,0,0,0,0,0,0,0,0,3270
2234,0,0,0,0,0,1,0,0.260630587,0,1,1,0,0,0,0,0,0,0,0,2960
2235,1,0,0,0,0,0,0,0.232769375,0,1,1,0,0,0,0,0,0,0,1,3628
2236,0,0,1,0,0,0,0,0.206142203,0,1,1,0,0,0,0,0,0,0,0,3684
2237,1,0,0,0,0,0,0,0.406291241,0,1,1,0.894427191,0.986196177,0,0,1,0,0,0,3449
2238,0,0,0,0,0,0,0,0.312737402,0,1,1,0,0,0,0,0,0,0,0,3233
2239,1,1,0,0,0,0,0,0.312737402,0,1,1,0,0,0,0,0,0,0,0,3812
2240,1,1,0,0,0,0,0,0.312737402,0,1,1,0,0,0,0,0,0,1,0,3912
2241,0,0,0,0,0,0,0,0.20274245,0,1,1,0,0,0,0,0,0,0,0,3160
2242,1,0,1,0,0,0,0,0.312737402,0,1,1,0,0,0,1,0,0,0,0,3791
2243,1,0,1,0,0,0,0,0.579420216,0,1,1,0,0,0,0,0,0,0,0,3884
2244,0,0.957787962,0,0,0,0,0,0.334605219,0,1,1,0,0,0,0,0,0,0,0,3670
2245,1,1,0,0,0,0,0,0.344516381,0,1,1,0,0,0,0,0,0,0,0,3985
2246,1,0,0,1,0,0,0,0.344516381,0,1,1,0,0,0,0,0,0,0,0,3868
2247,1,0,0,0,0,0,1,0.312737402,0,1,1,0,0,0,0,0,0,0,0,3390
2248,1,0,0,1,0,0,0,0.344516381,0,1,1,0,0,0,0,0,0,0,0,3829
2249,0,0,0,0,1,0,0,0.260702734,0,1,1,0,0,0,0,0,0,0,0,3100
2250,0,0,0,0,0,1,0,0.392806774,0,1,1,0.9258201,0.987370234,0,0,0,0,0,0,3160
2251,1,0,0,1,0,0,0,0.299046609,0,1,1,0.878310066,0.987370234,0,0,0,0,0,0,4044.5
2252,0,0,1,0,0,0,0,0.246015898,0,1,1,0.845154255,0.987370234,0,0,0,0,0,0,3444
2253,0,0,0,1,0,0,0,0.280316229,0,1,1,0,0,0,0,0,0,0,0,3500
2254,0,1,0,0,0,0,0,0.375689879,0,1,1,0,0,0,0,0,0,0,0,3868
2255,1,0,0,0,0,0,0,0.406291241,0,1,1,0,0,0,0,0,0,0,0,3642
2256,0,0,0,0,0,0,1,0.247958903,0,1,1,0,0,0,0,0,0,0,0,3200
2257,0,0,0,0,0,1,0,0.280316229,0,1,1,0,0,0,0,0,0,0,0,2960
2258,0,0,0,0,0,0,0,0.280316229,0,1,1,0,0,0,0,0,0,0,0,3205
2259,0,0,1,0,0,0,0,0.312737402,0,1,1,0,0,0,0,0,0,0,0,3684
2260,0,0,0,1,0,0,0,0.230048611,0,1,1,0,0,0,1,0,0,0,0,3410
2261,1,0,0,0,0,1,0,0.402599377,0,1,1,0,0,0,0,0,0,0,0,3470
2262,0,0,0,0,0,0,0,0.280316229,0,1,1,0,0,0,0,0,0,0,0,3170
2263,0,0,0,1,0,0,0,0.247212281,0,1,1,0,0,0,0,0,0,0,0,3370
2264,1,0,0,1,0,0,0,0.312737402,0,1,1,0,0,0,0,0,0,0,0,3947
2265,1,0,0,0,0,0,0,0.380822937,0,1,1,0,0,0,0,0,0,0,0,3573
2266,0,0,0,0,0,0,0,0.312737402,0,1,1,0,0,0,0,0,0,0,0,3205
2267,0,0,0,0,0,1,0,0.260387669,0,1,1,0.861891607,0.988403982,0,0,0,0,0,0,3755
2268,0,0,0,1,0,0,0,0.29078388,0,1,1,0.861891607,0.988686007,0,0,0,0,0,0,3869.33
2269,0,0,0,0,0,0,0,0.308537851,0,1,1,0.878310066,0.988686007,0,0,0,0,0,0,3336
2270,1,0,0,1,0,0,0,0.308537851,0,1,1,0.878310066,0.988686007,0,0,0,0,0,0,3828
2271,1,0,0,0,0,0,0,0.450440054,0,1,1,0.956182887,0.988686007,0,0,0,0,1,0,4298
2272,0,0,0,0,0,1,0,0.530284917,0,1,1,1,0.988686007,0,0,0,0,0,0,4350
2273,0,0,0,0,0,0,0,0.251553533,0,1,1,0,0,0,0,0,0,0,0,3233
2274,0,0,0,1,0,0,0,0.280316229,0,1,1,0,0,0,0,0,0,0,0,3500
2275,0,0,0,1,0,0,0,0.280316229,0,1,1,0,0,0,0,0,0,0,0,3500
2276,0,0,0,0,0,0,0,0.344516381,0,1,1,0,0,0,0,0,0,0,0,3536
2277,0,0,0,0,0,0,0,0.46589652,0,1,1,0,0,0,0,1,0,0,0,4179
2278,1,0,0,1,0,0,0,0.375689879,0,1,1,0,0,0,0,0,0,0,0,3868
2279,0,0,0,0,0,0,0,0.247212281,0,1,1,0,0,0,0,0,0,0,0,3366
2280,0,0,0,0,1,0,0,0.227335419,0,1,1,0,0,0,0,0,0,0,0,3030
2281,0,0,0,1,0,0,0,0.217502605,0,1,1,0,0,0,1,0,0,0,0,3410
2282,0,0,0,0,0,1,0,0.247212281,0,1,1,0,0,0,0,0,0,0,0,3030
2283,0,0,0,1,0,1,0,0.280316229,0,1,1,0,0,0,0,0,0,0,0,3170
2284,1,1,0,0,0,0,0,0.312737402,0,1,1,0,0,0,0,0,0,0,0,4217
2285,1,0,0,0,0,0,0,0.42413107,0,1,1,0.941123948,0.989344222,0,0,0,0,0,0,4141
2286,0,0,0,0,0,0,0,0.531487596,0,1,1,1,0.989344222,0,0,0,0,0,0,4350
2287,1,1,0,0,0,0,0,0.312737402,0,1,1,0,0,0,0,0,0,0,0,4052
2288,0,0,1,0,0,0,0,0.280316229,0,1,1,0,0,0,0,0,0,0,0,3684
2289,0,0,0,1,0,0,0,0.312737402,0,1,1,0,0,0,0,0,0,0,0,3300
2290,0,0,0,0,0,0,0,0.280316229,0,1,1,0,0,0,0,0,0,0,0,3229
2291,0,1,0,0,0,0,0,0.46589652,0,1,1,0,0,0,0,0,0,0,0,3585
2292,1,1,0,0,0,0,0,0.312737402,0,1,1,0,0,0,0,0,0,0,0,3868
2293,1,1,0,0,0,0,0,0.312737402,0,1,1,0,0,0,0,0,0,0,0,4052
2294,0,0,0,0,1,0,0,0.375689879,0,1,1,0,0,0,0,0,0,0,0,3170
2295,0,0,0,0,0,0,0,0.312737402,0,1,1,0,0,0,0,0,0,0,0,3220
2296,1,0,0,0,0,0,0,0.344516381,0,1,1,0,0,0,0,0,0,0,0,3398
2297,1,0,0,0,0,0,0,0.292196185,0,1,1,0,0,0,0,0,0,0,0,3597
2298,1,0,1,0,0,1,0,0.35670583,0,1,1,0,0,0,0,0,0,0,0,4350
2299,0,0,0,1,0,0,0,0.257445137,0,1,1,0,0,0,1,0,0,0,0,3480
2300,0,0,0,0,1,0,0,0.280316229,0,1,1,0,0,0,0,0,0,0,0,3300
2301,0,0,0,1,0,1,0,0.312737402,0,1,1,0,0,0,0,0,0,0,0,3030
2302,0,1,0,0,0,0,0,0.280316229,0,1,1,0,0,0,0,0,0,0,0,3684
2303,0,0,0,0,0,0,0,0.280316229,0,1,1,0,0,0,0,0,0,0,0,3170
2304,1,0,0,1,0,0,0,0.406291241,0,1,1,0,0,0,0,0,0,0,0,3738
2305,0,0,0,0,1,0,0,0.188647475,0,1,1,0.810643483,0.990990718,0,0,0,0,0,0,2960
2306,1,0,0,0,0,0,0,0.344516381,0,1,1,0,0,0,0,0,0,0,0,3538
2307,1,0,0,0,0,0,0,0.344516381,0,1,1,0,0,0,0,0,0,0,0,3668
2308,0,0,0,0,0,1,0,0.280316229,0,1,1,0,0,0,0,0,0,0,0,3100
2309,0,0,0,0,0,0,1,0.247212281,0,1,1,0,0,0,0,0,0,0,0,3030
2310,0,0,1,0,0,0,0,0.280316229,0,1,1,0,0,0,0,0,0,0,0,3580
2311,0,0,0,1,0,0,0,0.280316229,0,1,1,0,0,0,0,0,0,0,0,3500
2312,0,0,0,0,0,0,0,0.280316229,0,1,1,0,0,0,1,0,0,0,0,3410
2313,0,0,0,0,0,0,1,0.312737402,0,1,1,0,0,0,0,0,0,0,0,3200
2314,0,1,0,0,0,0,0,0.344516381,0,1,1,0,0,0,0,0,0,0,0,3474
2315,0,0,0,0,0,0,0,0.220041222,0,1,1,0,0,0,0,0,0,0,0,3030
2316,0,0,0,0,0,0,0,0.280316229,0,1,1,0,0,0,0,0,0,0,0,3300
2317,0,0,0,1,0,0,0,0.247212281,0,1,1,0,0,0,0,0,0,0,0,3330
2318,1,0,0,0,0,0,0,0.253714952,0,1,1,0.845154255,0.9923089,0,0,0,0,0,0,3428
2319,0,0,0,0,0,1,0,0.222486275,0,1,1,0.828078671,0.9923089,0,0,0,0,0,0,2856
2320,0,0,0,0,0,0,0,0.258106964,0,1,1,0,0,0,0,0,0,0,0,3000
2321,0,0,0,0,0,0,0,0.247212281,0,1,1,0,0,0,0,0,0,0,0,3300
2322,1,0,0,1,0,0,0,0.312737402,0,1,1,0,0,0,0,0,0,0,0,3698
2323,0,0,0,0,0,0,1,0.247212281,0,1,1,0,0,0,0,0,0,0,0,3100
2324,0,0,0,0,0,0,0,0.288183915,0,1,1,0,0,0,0,0,0,0,0,3470
2325,0,0,0,0,0,0,0,0.280316229,0,1,1,0,0,0,0,0,0,0,0,2960
2326,1,0,0,1,0,0,0,0.312737402,0,1,1,0,0,0,0,0,0,0,0,3698
2327,0,0,0,0,0,0,0,0.247212281,0,1,1,0,0,0,0,0,0,0,0,3030
2328,0,0,0,0,0,0,0,0.312737402,0,1,1,0,0,0,0,0,0,0,0,3100
2329,1,0,1,0,0,0,0,0.312737402,0,1,1,0,0,0,0,0,0,0,0,4052
2330,0,0,0,1,0,0,0,0.312737402,0,1,1,0,0,0,0,0,0,0,0,3500
2331,0,0,0,0,0,0,0,0.344516381,0,1,1,0,0,0,0,0,0,0,0,3652.67
2332,0,0,0,0,0,0,0,0.213380512,0,1,1,0,0,0,0,0,0,0,0,3300
2333,0,0,0,0,0,0,0,0.247212281,0,1,1,0,0,0,0,0,0,0,0,3100
2334,0,0,0,1,0,0,0,0.199751751,0,1,1,0,0,0,0,0,0,0,0,3500
2335,0,0,1,0,0,0,0,0.280316229,0,1,1,0,0,0,0,0,0,0,0,3684
2336,0,0,0,0,0,0,0,0.223982978,0,1,1,0.828078671,0.993298112,0,0,0,0,0,0,3160
2337,0,0,1,0,0,0,0,0.247212281,0,1,1,0,0,0,1,0,0,0,0,3500
2338,1,0,0,0,0,0,0,0.312737402,0,1,1,0,0,0,1,0,0,0,0,3637
2339,1,0,0,0,0,0,0,0.266832854,0,1,1,0,0,0,0,0,0,0,1,3868
2340,1,0,0,1,0,0,0,0.312737402,0,1,1,0,0,0,1,0,0,0,0,3837
2341,0,0,0,0,0,0,0,0.280316229,0,1,1,0,0,0,0,0,0,0,0,3300
2342,0,0,0,0,0,0,0,0.247212281,0,1,1,0,0,0,0,0,0,0,0,3300
2343,0,0,0,0,0,0,0,0.204796006,0,1,1,0,0,0,0,0,0,0,0,3160
2344,0,1,0,0,0,0,0,0.312737402,0,1,1,0,0,0,0,0,0,0,0,3868
2345,1,0,1,0,0,0,0,0.312737402,0,1,1,0,0,0,0,0,0,0,0,4052
2346,0,0,0,1,0,0,0,0.247212281,0,1,1,0,0,0,0,0,0,0,0,3500
2347,0,0,0,1,0,0,0,0.247212281,0,1,1,0,0,0,0,0,0,0,0,3400
2348,0,0,0,0,0,0,0,0.247212281,0,1,1,0,0,0,0,0,0,0,0,3300
2349,1,0,0,1,0,0,0,0.259174009,0,1,1,0,0,0,0,0,0,0,0,3868
2350,0,0,0,1,0,0,0,0.217999068,0,1,1,0,0,0,0,0,0,0,0,3400
2351,0,0,1,0,0,0,0,0.280316229,0,1,1,0,0,0,0,0,0,0,0,3684
2352,0,0,0,1,0,0,0,0.22498119,0,1,1,0,0,0,0,0,0,0,0,3500
2353,1,0,0,1,0,0,0,0.312737402,0,1,1,0,0,0,0,0,0,0,0,3628
2354,1,0,0,0,0,1,0,0.375689879,0,1,1,0,0,0,0,0,0,0,0,3628
2355,0,0,0,1,0,0,0,0.247212281,0,1,1,0,0,0,0,0,0,0,0,3400
2356,0,0,0,0,0,0,0,0.247212281,0,1,1,0,0,0,0,0,0,0,0,3300
2357,1,1,0,0,0,0,0,0.375689879,0,1,1,0,0,0,0,0,0,0,0,4236
2358,0,0,0,1,0,0,0,0.247212281,0,1,1,0,0,0,1,0,0,0,0,3500
2359,0,0,0,0,0,0,0,0.256770838,0,1,1,0,0,0,0,0,0,0,0,3140
2360,0,0,0,1,0,0,0,0.247212281,0,1,1,0,0,0,0,0,0,0,0,3400
2361,0,0,0,1,0,0,0,0.280316229,0,1,1,0,0,0,0,0,0,0,0,3400
2362,0,0,0,0,0,0,1,0.213380512,0,1,1,0,0,0,0,0,0,0,0,3100
2363,0,0,0,0,0,0,0,0.280316229,0,1,1,0,0,0,0,0,0,0,0,3100
2364,1,0,0,1,0,0,0,0.312737402,0,1,1,0,0,0,0,0,0,0,0,3868
2365,1,0,0,0,0,0,0,0.375689879,0,1,1,0,0,0,0,0,0,0,0,3568
2366,1,0,0,0,0,0,0,0.312737402,0,1,1,0,0,0,0,0,0,0,1,3837
2367,0,0,0,1,0,0,0,0.247212281,0,1,1,0,0,0,0,0,0,0,0,3500
2368,0,0,0,1,0,0,0,0.247212281,0,1,1,0,0,0,0,0,0,0,0,3500
2369,0,0,1,0,0,0,0,0.247212281,0,1,1,0,0,0,0,0,0,0,0,3500
2370,0,0,0,1,0,0,0,0.247212281,0,1,1,0,0,0,0,0,0,0,0,3380
2371,1,0,0,1,0,0,0,0.312737402,0,1,1,0,0,0,0,0,0,0,0,3748
2372,0,0,0,1,0,0,0,0.247212281,0,1,1,0,0,0,0,0,0,0,0,3400
2373,0,0,0,1,0,0,0,0.247212281,0,1,1,0,0,0,0,0,0,0,0,3400
2374,0,0,0,1,0,0,0,0.247212281,0,1,1,0,0,0,0,0,0,0,0,3400
2375,0,0,0,1,0,0,0,0.247212281,0,1,1,0,0,0,0,0,0,0,0,3400
2376,0,0,0,1,0,0,0,0.21926645,0,1,1,0,0,0,0,0,0,0,0,3400
2377,0,0,0,1,0,0,0,0.247212281,0,1,1,0,0,0,0,0,0,0,0,3400
2378,0,0,0,0,0,0,0,0.21926645,0,1,1,0,0,0,0,0,0,0,0,3300
2379,1,0,0,0,0,0,0,0.312737402,0,1,1,0,0,0,0,0,0,0,0,3668
2380,0,0,0,1,0,0,0,0.344516381,0,1,1,0,0,0,0,0,0,0,0,3400
2381,0,1,0,0,0,0,0,0.312737402,0,1,1,0,0,0,0,0,0,0,0,4052
2382,1,0,0,0,0,0,0,0.344516381,0,1,1,0,0,0,0,0,0,0,1,3868
2383,1,1,0,0,0,0,0,0.436350857,0,1,1,0,0,0,0,0,0,0,0,4236
2384,0,1,0,0,0,0,0,0.312737402,0,1,1,0,0,0,0,0,0,0,0,3668
2385,0,0,0,1,0,0,0,0.194019837,0,1,1,0.810643483,0.994617828,0,0,0,0,1,0,2856
2386,0,0,1,0,0,0,0,0.247212281,0,1,1,0,0,0,0,0,0,0,0,3684
2387,0,0,0,0,0,0,0,0.280316229,0,1,1,0,0,0,0,0,0,0,0,3500
2388,0,0,0,0,0,0,0,0.46589652,0,1,1,0.9258201,0.994617828,0,0,0,0,0,0,3454
2389,0,0,0,1,0,0,0,0.280316229,0,1,1,0,0,0,0,0,0,0,0,3500
2390,0,0,0,1,0,0,0,0.200101615,0,1,1,0,0,0,1,0,0,0,0,3500
2391,0,0,0,1,0,0,0,0.312737402,0,1,1,0.845154255,0.994947893,0,0,0,0,0,0,3769
2392,0,0,0,1,0,0,0,0.280316229,0,1,1,0,0,0,1,0,0,0,0,3990
2393,0,0,0,1,0,0,0,0.375689879,0,1,1,0,0,0,0,0,0,0,0,3260
2394,0,0,0,1,0,0,0,0.247212281,0,1,1,0,0,0,0,0,0,0,0,3380
2395,0,0,0,1,0,0,0,0.247212281,0,1,1,0,0,0,0,0,0,0,0,3380
2396,0,0,0,0,0,0,0,0.190809204,0,1,1,0,0,0,0,0,0,0,0,3300
2397,0,0,0,0,0,0,0,0.247212281,0,1,1,0,0,0,0,0,0,0,1,3260
2398,0,0,0,0,0,0,0,0.247212281,0,1,1,0,0,0,0,0,0,0,0,3366
2399,0,0,0,1,0,0,0,0.247212281,0,1,1,0,0,0,1,0,0,0,0,3684
2400,0,0,0,0,0,0,0,0.280316229,0,1,1,0,0,0,0,0,0,0,0,3100
2401,0,1,0,0,0,0,0,0.247212281,0,1,1,0,0,0,0,0,0,0,0,3684
2402,1,0,0,1,0,0,0,0.312737402,0,1,1,0,0,0,0,0,0,0,0,3868
2403,0,0,1,0,0,0,0,0.312737402,0,1,1,0,0,0,0,0,0,0,0,3444
2404,0,0,0,0,0,0,0,0.247212281,0,1,1,0,0,0,0,0,0,0,0,3300
2405,1,0,0,1,0,0,0,0.350300449,0,1,1,0,0,0,0,0,0,0,0,0
2406,0,0,0,0,0,0,0,0.247212281,0,1,1,0,0,0,0,0,0,0,0,3200
2407,0,0,0,1,0,0,0,0.280316229,0,1,1,0,0,0,0,0,0,0,0,3500
2408,0,0,1,0,0,0,0,0.247212281,0,1,1,0,0,0,0,0,0,0,0,3500
2409,0,0,0,0,0,0,0,0.258809772,0,1,1,0.845154255,0.995608189,0,0,0,0,1,0,2856
2410,1,1,0,0,0,0,0,0.312737402,0,1,1,0,0,0,0,0,0,0,0,4052
2411,0,1,0,0,0,0,0,0.247212281,0,1,1,0,0,0,0,0,0,0,0,3868
2412,0,0,0,0,0,0,0,0.312737402,0,1,1,0,0,0,0,0,0,0,0,3613
2413,1,0,0,1,0,0,0,0.312737402,0,1,1,0,0,0,0,0,0,0,0,3868
2414,0,1,0,0,0,0,0,0.280316229,0,1,1,0,0,0,0,0,0,0,0,3868
2415,0,0,0,1,0,0,0,0.247212281,0,1,1,0,0,0,0,0,0,0,0,3400
2416,0,0,1,0,0,0,0,0.280316229,0,1,1,0,0,0,0,0,0,0,0,3444
2417,0,0,0,1,0,0,0,0.22109805,0,1,1,0,0,0,0,0,0,0,0,3400
2418,1,0,1,0,0,0,0,0.312737402,0,1,1,0,0,0,0,0,0,0,0,3868
2419,1,1,0,0,0,0,0,0.312737402,0,1,1,0,0,0,0,0,0,0,0,3996
2420,1,0,0,0,0,0,0,0.312737402,0,1,1,0,0,1,0,0,0,0,0,3812
2421,1,1,0,0,0,0,0,0.344516381,0,1,1,0,0,0,0,0,0,0,0,4052
2422,0,0,0,1,0,0,0,0.280316229,0,1,1,0,0,0,0,0,0,0,0,3500
2423,0,0.964986882,0,0,0,0,0,0.459979917,0,1,1,0,0,0,0,0,0,0,0,3592
2424,1,0,0,0,0,0,0,0.312737402,0,1,1,0,0,0,0,0,0,0,1,3868
2425,1,0,0,1,0,0,0,0.344516381,0,1,1,0,0,0,0,0,0,1,0,3868
2426,0,0,0,0,0,0,0,0.189287935,0,1,1,0,0,0,0,0,0,0,1,3500
2427,0,0,0,0,0,0,0,0.212653763,0,1,1,0,0,0,0,0,0,0,0,3500
2428,1,0,1,0,0,0,0,0.280316229,0,1,1,0,0,0,0,0,0,0,0,3508
2429,0,0,0,1,0,0,0,0.247212281,0,1,1,0,0,0,0,0,0,0,0,3500
2430,1,0,0,1,0,0,0,0.312737402,0,1,1,0,0,0,0,0,0,0,0,3868
